id,title,artist,genre,mood,energy,tempo_bpm,valence,danceability,acousticness
37248,Ramona,The Pains Of Being Pure At Heart,indie,chill,0.653,119,0.239,0.43,0.0
37249,Say No To Love,The Pains Of Being Pure At Heart,indie,uplifting,0.68,162,0.719,0.431,0.0
37250,Simple And Sure,The Pains Of Being Pure At Heart,indie,uplifting,0.745,120,0.689,0.608,0.001
37251,Stay Alive,The Pains Of Being Pure At Heart,indie,chill,0.812,130,0.461,0.477,0.0
37252,Strange,The Pains Of Being Pure At Heart,indie,intense,0.878,136,0.293,0.441,0.0
37253,The Body,The Pains Of Being Pure At Heart,indie,intense,0.948,146,0.416,0.401,0.0
37254,The Pains Of Being Pure At Heart,The Pains Of Being Pure At Heart,indie,uplifting,0.942,146,0.638,0.545,0.0
37255,The Tenure Itch,The Pains Of Being Pure At Heart,indie,chill,0.73,162,0.37,0.416,0.0
37256,Too Tough,The Pains Of Being Pure At Heart,indie,intense,0.875,128,0.25,0.507,0.0
37257,Twins,The Pains Of Being Pure At Heart,indie,intense,0.912,140,0.39,0.37,0.0
37258,Until The Sun Explodes,The Pains Of Being Pure At Heart,indie,chill,0.738,164,0.352,0.383,0.001
37259,When I Dance With You,The Pains Of Being Pure At Heart,indie,uplifting,0.939,155,0.645,0.557,0.0
37260,Young Adult Friction,The Pains Of Being Pure At Heart,indie,uplifting,0.725,164,0.833,0.469,0.0
37261,Blue Christmas,The Platters,R&B,uplifting,0.494,159,0.807,0.45,0.703
37262,Enchanted,The Platters,R&B,relaxed,0.306,110,0.378,0.327,0.946
37263,Harbor Lights,The Platters,R&B,relaxed,0.369,111,0.25,0.277,0.909
37264,Heaven On Earth,The Platters,R&B,relaxed,0.331,132,0.668,0.407,0.836
37265,My Dream,The Platters,R&B,relaxed,0.333,101,0.36,0.467,0.894
37266,My Prayer,The Platters,R&B,sad,0.286,113,0.363,0.335,0.375
37267,One In A Million,The Platters,R&B,relaxed,0.395,111,0.385,0.518,0.839
37268,Only You,The Platters,R&B,relaxed,0.169,105,0.263,0.479,0.946
37269,Red Sails In The Sunset,The Platters,R&B,chill,0.477,107,0.563,0.422,0.479
37270,Remember When,The Platters,R&B,dreamy,0.454,116,0.619,0.328,0.928
37271,Sixteen Tons,The Platters,R&B,relaxed,0.372,138,0.603,0.655,0.727
37272,Smoke Gets In Your Eyes,The Platters,R&B,relaxed,0.308,131,0.224,0.315,0.899
37273,The Great Pretender,The Platters,R&B,moody,0.295,175,0.43,0.299,0.195
37274,Twilight Time,The Platters,R&B,sad,0.336,112,0.338,0.518,0.306
37275,Unchained Melody,The Platters,R&B,sad,0.325,156,0.272,0.376,0.169
37276,A Pair Of Brown Eyes,The Pogues,folk,chill,0.632,166,0.121,0.353,0.042
37277,A Rainy Night In Soho,The Pogues,folk,chill,0.452,127,0.498,0.38,0.502
37278,Bottle Of Smoke,The Pogues,folk,chill,0.896,151,0.518,0.453,0.061
37279,Boys From The County Hell,The Pogues,folk,happy,0.782,147,0.677,0.537,0.021
37280,Dirty Old Town,The Pogues,folk,chill,0.465,139,0.292,0.518,0.256
37281,Drunken Boat,The Pogues,folk,chill,0.716,173,0.587,0.358,0.002
37282,Fairytale Of New York,The Pogues,folk,intense,0.801,109,0.383,0.223,0.256
37283,Greenland Whale Fisheries,The Pogues,folk,happy,0.834,150,0.974,0.558,0.003
37284,Haunting,The Pogues,folk,uplifting,0.704,144,0.752,0.555,0.071
37285,If I Should Fall From Grace With God,The Pogues,folk,chill,0.953,143,0.597,0.456,0.015
37286,Kitty,The Pogues,folk,chill,0.652,135,0.386,0.266,0.272
37287,London Girl,The Pogues,folk,happy,0.805,170,0.908,0.418,0.02
37288,Lullaby Of London,The Pogues,folk,chill,0.759,135,0.602,0.428,0.249
37289,Once Upon A Time,The Pogues,folk,moody,0.378,132,0.34,0.472,0.076
37290,Rain Street,The Pogues,folk,uplifting,0.767,168,0.657,0.458,0.019
37291,Sally Maclennane,The Pogues,folk,happy,0.807,153,0.748,0.505,0.003
37292,Sayonara,The Pogues,folk,happy,0.885,137,0.68,0.353,0.004
37293,Sitting On Top Of The World,The Pogues,folk,uplifting,0.736,166,0.684,0.486,0.005
37294,Small Hours,The Pogues,folk,moody,0.271,122,0.463,0.569,0.042
37295,Smell Of Petroleum,The Pogues,folk,happy,0.82,190,0.856,0.315,0.015
37296,Streams Of Whiskey,The Pogues,folk,happy,0.897,148,0.98,0.61,0.006
37297,Summer In Siam,The Pogues,folk,uplifting,0.358,133,0.704,0.387,0.634
37298,The Body Of An American,The Pogues,folk,intense,0.844,142,0.319,0.31,0.272
37299,The Broad Majestic Shannon,The Pogues,folk,uplifting,0.74,137,0.698,0.338,0.067
37300,The Irish Rover,The Pogues,folk,happy,0.789,149,0.973,0.558,0.013
37301,The Limerick Rake,The Pogues,folk,uplifting,0.556,135,0.739,0.491,0.191
37302,The Old Main Drag,The Pogues,folk,chill,0.455,138,0.07,0.52,0.112
37303,The Sick Bed Of Cuchulainn,The Pogues,folk,intense,0.919,149,0.361,0.558,0.097
37304,The Sunnyside Of The Street,The Pogues,folk,chill,0.753,167,0.564,0.465,0.016
37305,Thousands Are Sailing,The Pogues,folk,intense,0.796,140,0.434,0.459,0.104
37306,Tuesday Morning,The Pogues,folk,uplifting,0.668,145,0.941,0.595,0.001
37307,White City,The Pogues,folk,happy,0.816,122,0.813,0.505,0.001
37308,Young Ned Of The Hill,The Pogues,folk,uplifting,0.607,140,0.698,0.378,0.065
37309,25,The Pretty Reckless,rock,chill,0.655,158,0.215,0.466,0.232
37310,Absolution,The Pretty Reckless,rock,chill,0.73,122,0.34,0.603,0.001
37311,Already Dead,The Pretty Reckless,rock,chill,0.715,133,0.452,0.631,0.001
37312,Blame Me,The Pretty Reckless,rock,chill,0.88,138,0.603,0.637,0.002
37313,Burn,The Pretty Reckless,rock,moody,0.42,113,0.24,0.391,0.501
37314,Cold Blooded,The Pretty Reckless,rock,chill,0.724,161,0.529,0.29,0.031
37315,Death By Rock And Roll,The Pretty Reckless,rock,chill,0.944,122,0.498,0.5,0.001
37316,Factory Girl,The Pretty Reckless,rock,intense,0.973,145,0.333,0.606,0.0
37317,Follow Me Down,The Pretty Reckless,rock,intense,0.807,152,0.382,0.437,0.003
37318,Fucked Up World,The Pretty Reckless,rock,intense,0.942,141,0.388,0.596,0.0
37319,Going To Hell,The Pretty Reckless,rock,intense,0.993,133,0.357,0.575,0.0
37320,Got So High,The Pretty Reckless,rock,chill,0.56,167,0.538,0.522,0.055
37321,Heaven Knows,The Pretty Reckless,rock,chill,0.816,113,0.585,0.551,0.078
37322,Hit Me Like A Man,The Pretty Reckless,rock,uplifting,0.836,156,0.629,0.434,0.0
37323,House On A Hill,The Pretty Reckless,rock,chill,0.636,141,0.137,0.449,0.002
37324,Just Tonight,The Pretty Reckless,rock,intense,0.957,164,0.36,0.273,0.002
37325,Kill Me,The Pretty Reckless,rock,intense,0.967,173,0.395,0.402,0.0
37326,Light Me Up,The Pretty Reckless,rock,intense,0.972,173,0.427,0.363,0.0
37327,Make Me Wanna Die,The Pretty Reckless,rock,intense,0.908,122,0.269,0.508,0.002
37328,Miss Nothing,The Pretty Reckless,rock,intense,0.95,160,0.413,0.422,0.0
37329,My Bones,The Pretty Reckless,rock,intense,0.844,155,0.332,0.376,0.015
37330,My Medicine,The Pretty Reckless,rock,intense,0.908,156,0.417,0.433,0.003
37331,Nothing Left To Lose,The Pretty Reckless,rock,intense,0.921,152,0.415,0.44,0.004
37332,Oh My God,The Pretty Reckless,rock,intense,0.99,149,0.215,0.453,0.0
37333,Only You,The Pretty Reckless,rock,intense,0.824,176,0.373,0.337,0.007
37334,Prisoner,The Pretty Reckless,rock,chill,0.802,112,0.463,0.663,0.034
37335,Sweet Things,The Pretty Reckless,rock,intense,0.973,109,0.293,0.178,0.0
37336,Take Me Down,The Pretty Reckless,rock,chill,0.94,131,0.54,0.663,0.006
37337,Under The Water,The Pretty Reckless,rock,chill,0.759,139,0.242,0.489,0.001
37338,Who You Selling For,The Pretty Reckless,rock,chill,0.509,134,0.336,0.673,0.313
37339,Witches Burn,The Pretty Reckless,rock,chill,0.795,121,0.452,0.555,0.025
37340,You,The Pretty Reckless,rock,chill,0.544,110,0.264,0.163,0.196
37341,Zombie,The Pretty Reckless,rock,intense,0.924,156,0.225,0.391,0.0
37342,Action Radar,The Prodigy,electronic,happy,0.982,153,0.763,0.491,0.0
37343,Back 2 Skool,The Prodigy,electronic,intense,0.951,140,0.232,0.649,0.002
37344,Boom Boom Tap,The Prodigy,electronic,intense,0.837,162,0.315,0.644,0.0
37345,Breathe,The Prodigy,electronic,intense,0.809,143,0.306,0.683,0.012
37346,Champions Of London,The Prodigy,electronic,intense,0.918,164,0.348,0.454,0.0
37347,Charly,The Prodigy,electronic,chill,0.942,143,0.584,0.668,0.0
37348,Claustrophobic Sting,The Prodigy,electronic,chill,0.983,155,0.537,0.548,0.035
37349,Colours,The Prodigy,electronic,happy,0.995,154,0.673,0.413,0.0
37350,Death Of The Prodigy Dancers,The Prodigy,electronic,intense,0.93,152,0.273,0.539,0.204
37351,Diesel Power,The Prodigy,electronic,intense,0.878,127,0.099,0.735,0.068
37352,Fire,The Prodigy,electronic,happy,0.972,152,0.674,0.663,0.009
37353,Firestarter,The Prodigy,electronic,intense,0.978,171,0.339,0.442,0.0
37354,Fuel My Fire,The Prodigy,electronic,happy,0.956,168,0.69,0.409,0.0
37355,Full Throttle,The Prodigy,electronic,chill,0.914,155,0.555,0.606,0.02
37356,Funky Shit,The Prodigy,electronic,intense,0.991,140,0.255,0.714,0.157
37357,Get Up Get Off,The Prodigy,electronic,happy,0.987,140,0.69,0.726,0.037
37358,Get Your Fight On,The Prodigy,electronic,intense,0.988,164,0.303,0.136,0.0
37359,Ghost Town,The Prodigy,electronic,chill,0.908,161,0.507,0.57,0.002
37360,Girls,The Prodigy,electronic,chill,0.962,139,0.543,0.672,0.0
37361,Invaders Must Die,The Prodigy,electronic,intense,0.901,149,0.116,0.615,0.001
37362,Invisible Sun,The Prodigy,electronic,chill,0.761,149,0.485,0.624,0.0
37363,Jericho,The Prodigy,electronic,intense,0.929,149,0.354,0.627,0.0
37364,Light Up The Sky,The Prodigy,electronic,chill,0.506,143,0.228,0.711,0.014
37365,Medicine,The Prodigy,electronic,intense,0.979,136,0.205,0.582,0.016
37366,Memphis Bells,The Prodigy,electronic,intense,0.916,152,0.269,0.578,0.0
37367,Mindfields,The Prodigy,electronic,chill,0.942,146,0.587,0.646,0.0
37368,More Girls,The Prodigy,electronic,intense,0.995,140,0.348,0.569,0.001
37369,Narayan,The Prodigy,electronic,intense,0.928,142,0.039,0.647,0.0
37370,Nasty,The Prodigy,electronic,happy,0.997,148,0.771,0.66,0.001
37371,Need Some1,The Prodigy,electronic,intense,0.929,141,0.402,0.666,0.001
37372,No Tourists,The Prodigy,electronic,intense,0.921,127,0.137,0.604,0.001
37373,Omen,The Prodigy,electronic,intense,0.958,141,0.12,0.583,0.002
37374,Out Of Space,The Prodigy,electronic,chill,0.945,154,0.459,0.661,0.002
37375,Phoenix,The Prodigy,electronic,energetic,0.862,140,0.469,0.807,0.024
37376,Piranha,The Prodigy,electronic,chill,0.972,165,0.501,0.513,0.001
37377,Poison,The Prodigy,electronic,intense,0.95,126,0.285,0.728,0.052
37378,Rat Poison,The Prodigy,electronic,intense,0.97,129,0.431,0.715,0.0
37379,Razor,The Prodigy,electronic,intense,0.982,135,0.187,0.575,0.0
37380,Rebel Radio,The Prodigy,electronic,intense,0.966,171,0.268,0.465,0.043
37381,Resonate,The Prodigy,electronic,intense,0.899,149,0.219,0.313,0.024
37382,Roadblox,The Prodigy,electronic,intense,0.853,165,0.199,0.519,0.001
37383,Run With The Wolves,The Prodigy,electronic,intense,0.956,166,0.247,0.485,0.001
37384,Serial Thrilla,The Prodigy,electronic,intense,0.994,135,0.373,0.52,0.0
37385,Shoot Down,The Prodigy,electronic,intense,0.908,139,0.171,0.534,0.0
37386,Smack My Bitch Up,The Prodigy,electronic,chill,0.967,150,0.485,0.542,0.0
37387,Spitfire,The Prodigy,electronic,intense,0.925,136,0.263,0.571,0.001
37388,Take Me To The Hospital,The Prodigy,electronic,intense,0.985,139,0.235,0.624,0.001
37389,The Day Is My Enemy,The Prodigy,electronic,intense,0.959,136,0.36,0.513,0.007
37390,The Way It Is,The Prodigy,electronic,intense,0.945,139,0.265,0.746,0.003
37391,Their Law,The Prodigy,electronic,chill,0.964,136,0.586,0.648,0.002
37392,Thunder,The Prodigy,electronic,energetic,0.683,141,0.482,0.779,0.0
37393,Timebomb Zone,The Prodigy,electronic,intense,0.899,143,0.232,0.531,0.0
37394,Voodoo People,The Prodigy,electronic,energetic,0.611,149,0.593,0.789,0.13
37395,Wake Up Call,The Prodigy,electronic,intense,0.986,112,0.398,0.326,0.015
37396,Wall Of Death,The Prodigy,electronic,chill,0.915,183,0.62,0.38,0.001
37397,We Are The Ruffest,The Prodigy,electronic,intense,0.988,152,0.328,0.624,0.001
37398,We Gonna Rock,The Prodigy,electronic,happy,0.961,145,0.821,0.603,0.0
37399,We Live Forever,The Prodigy,electronic,intense,0.953,145,0.1,0.553,0.0
37400,Weather Experience,The Prodigy,electronic,chill,0.859,152,0.619,0.659,0.0
37401,What Evil Lurks,The Prodigy,electronic,chill,0.983,145,0.455,0.541,0.233
37402,Wild Frontier,The Prodigy,electronic,intense,0.797,149,0.038,0.411,0.004
37403,Wind It Up,The Prodigy,electronic,happy,0.946,152,0.706,0.576,0.001
37404,Your Love,The Prodigy,electronic,chill,0.857,147,0.575,0.689,0.012
37405,Bite The Dust,The Pussycat Dolls,hip-hop,happy,0.887,124,0.684,0.753,0.05
37406,Bottle Pop,The Pussycat Dolls,hip-hop,uplifting,0.577,134,0.753,0.828,0.004
37407,Happily Never After,The Pussycat Dolls,hip-hop,chill,0.717,157,0.408,0.535,0.155
37408,Hush Hush,The Pussycat Dolls,hip-hop,energetic,0.612,143,0.503,0.743,0.183
37409,I Hate This Part,The Pussycat Dolls,hip-hop,uplifting,0.589,133,0.754,0.532,0.007
37410,React,The Pussycat Dolls,hip-hop,energetic,0.741,136,0.555,0.748,0.115
37411,Right Now,The Pussycat Dolls,hip-hop,uplifting,0.588,120,0.8,0.804,0.484
37412,Stickwitu,The Pussycat Dolls,hip-hop,chill,0.541,111,0.435,0.664,0.268
37413,Sway,The Pussycat Dolls,hip-hop,uplifting,0.744,140,0.843,0.713,0.511
37414,Top Of The World,The Pussycat Dolls,hip-hop,energetic,0.917,138,0.504,0.751,0.002
37415,We Went As Far As We Felt Like Going,The Pussycat Dolls,hip-hop,happy,0.797,144,0.885,0.859,0.115
37416,When I Grow Up,The Pussycat Dolls,hip-hop,chill,0.686,135,0.372,0.681,0.002
37417,Attention,The Raconteurs,indie,intense,0.857,153,0.308,0.457,0.0
37418,Blue Veins,The Raconteurs,indie,moody,0.434,143,0.08,0.378,0.193
37419,Bored And Razed,The Raconteurs,indie,intense,0.948,165,0.076,0.325,0.0
37420,Broken Boy Soldier,The Raconteurs,indie,intense,0.854,148,0.381,0.406,0.006
37421,Call It A Day,The Raconteurs,indie,moody,0.363,153,0.406,0.527,0.603
37422,Carolina Drama,The Raconteurs,indie,uplifting,0.496,113,0.717,0.415,0.668
37423,Consoler Of The Lonely,The Raconteurs,indie,chill,0.822,124,0.616,0.414,0.019
37424,Five On The Five,The Raconteurs,indie,intense,0.941,153,0.447,0.302,0.014
37425,Hands,The Raconteurs,indie,chill,0.675,122,0.111,0.33,0.001
37426,Help Me Stranger,The Raconteurs,indie,intense,0.784,120,0.191,0.507,0.032
37427,Hold Up,The Raconteurs,indie,chill,0.951,152,0.481,0.389,0.009
37428,Intimate Secretary,The Raconteurs,indie,intense,0.838,124,0.057,0.366,0.005
37429,Level,The Raconteurs,indie,chill,0.667,153,0.277,0.526,0.101
37430,Live A Lie,The Raconteurs,indie,intense,0.823,149,0.381,0.34,0.0
37431,Many Shades Of Black,The Raconteurs,indie,uplifting,0.729,121,0.639,0.414,0.02
37432,Old Enough,The Raconteurs,indie,chill,0.8,117,0.467,0.337,0.0
37433,Only Child,The Raconteurs,indie,chill,0.52,107,0.366,0.598,0.051
37434,Pull This Blanket Off,The Raconteurs,indie,moody,0.392,145,0.257,0.488,0.514
37435,Rich Kid Blues,The Raconteurs,indie,chill,0.756,123,0.068,0.305,0.015
37436,Salute Your Solution,The Raconteurs,indie,chill,0.947,167,0.504,0.27,0.008
37437,Shine The Light On Me,The Raconteurs,indie,chill,0.541,123,0.15,0.421,0.109
37438,Store Bought Bones,The Raconteurs,indie,chill,0.857,170,0.483,0.237,0.001
37439,Sunday Driver,The Raconteurs,indie,uplifting,0.676,138,0.621,0.507,0.018
37440,The Switch And The Spur,The Raconteurs,indie,chill,0.813,143,0.471,0.446,0.028
37441,These Stones Will Shout,The Raconteurs,indie,happy,0.787,142,0.709,0.647,0.052
37442,Thoughts And Prayers,The Raconteurs,indie,chill,0.566,155,0.129,0.426,0.38
37443,Together,The Raconteurs,indie,moody,0.357,103,0.073,0.616,0.316
37444,Top Yourself,The Raconteurs,indie,chill,0.728,115,0.26,0.512,0.197
37445,Yellow Sun,The Raconteurs,indie,chill,0.568,130,0.553,0.559,0.257
37446,Back In The Picture,The Rasmus,rock,chill,0.847,156,0.462,0.482,0.001
37447,Chill,The Rasmus,rock,chill,0.883,122,0.471,0.555,0.001
37448,Dancer In The Dark,The Rasmus,rock,intense,0.855,131,0.321,0.588,0.04
37449,Dangerous Kind,The Rasmus,rock,uplifting,0.828,127,0.635,0.605,0.021
37450,Dead Promises,The Rasmus,rock,intense,0.814,140,0.329,0.563,0.004
37451,First Day Of My Life,The Rasmus,rock,chill,0.78,127,0.449,0.608,0.002
37452,Funeral Song,The Rasmus,rock,moody,0.38,120,0.078,0.463,0.235
37453,Ghost Of Love,The Rasmus,rock,intense,0.883,127,0.235,0.53,0.024
37454,Guilty,The Rasmus,rock,intense,0.801,147,0.313,0.51,0.004
37455,Heart Of Misery,The Rasmus,rock,chill,0.889,136,0.517,0.605,0.029
37456,Immortal,The Rasmus,rock,chill,0.874,160,0.499,0.436,0.006
37457,In My Life,The Rasmus,rock,chill,0.888,148,0.558,0.552,0.002
37458,In The Shadows,The Rasmus,rock,happy,0.797,127,0.758,0.609,0.0
37459,Justify,The Rasmus,rock,chill,0.676,173,0.172,0.391,0.021
37460,Keep Your Heart Broken,The Rasmus,rock,chill,0.64,125,0.345,0.557,0.009
37461,Last Generation,The Rasmus,rock,intense,0.793,121,0.426,0.453,0.003
37462,Last Waltz,The Rasmus,rock,chill,0.483,128,0.179,0.593,0.156
37463,Live Forever,The Rasmus,rock,chill,0.485,124,0.107,0.549,0.241
37464,Lost And Lonely,The Rasmus,rock,intense,0.817,117,0.382,0.591,0.006
37465,No Fear,The Rasmus,rock,intense,0.781,135,0.376,0.602,0.015
37466,Not Like The Other Girls,The Rasmus,rock,chill,0.628,152,0.202,0.461,0.011
37467,Paradise,The Rasmus,rock,chill,0.56,119,0.474,0.648,0.012
37468,Run To You,The Rasmus,rock,intense,0.823,143,0.162,0.528,0.011
37469,Sail Away,The Rasmus,rock,chill,0.687,166,0.424,0.412,0.018
37470,Save Me Once Again,The Rasmus,rock,chill,0.72,173,0.323,0.323,0.014
37471,Shot,The Rasmus,rock,uplifting,0.81,130,0.645,0.568,0.002
37472,Sky,The Rasmus,rock,chill,0.488,180,0.253,0.443,0.018
37473,Still Standing,The Rasmus,rock,chill,0.732,124,0.379,0.57,0.008
37474,Stranger,The Rasmus,rock,chill,0.748,139,0.283,0.563,0.003
37475,Ten Black Roses,The Rasmus,rock,intense,0.828,136,0.169,0.588,0.082
37476,The Fight,The Rasmus,rock,chill,0.97,109,0.462,0.494,0.076
37477,The One I Love,The Rasmus,rock,uplifting,0.707,127,0.678,0.652,0.172
37478,Time To Burn,The Rasmus,rock,chill,0.643,154,0.267,0.437,0.077
37479,You Got It Wrong,The Rasmus,rock,intense,0.894,124,0.379,0.542,0.071
37480,Your Forgiveness,The Rasmus,rock,intense,0.872,132,0.392,0.592,0.063
37481,A Little More,The Ready Set,rock,uplifting,0.699,123,0.889,0.687,0.394
37482,Airplanes,The Ready Set,rock,happy,0.798,130,0.768,0.745,0.203
37483,Back To Back,The Ready Set,rock,uplifting,0.738,114,0.891,0.648,0.397
37484,Bitter And The Sweetness,The Ready Set,rock,energetic,0.64,128,0.872,0.779,0.035
37485,Bleeding,The Ready Set,rock,energetic,0.755,138,0.792,0.757,0.029
37486,Carry Me Home,The Ready Set,rock,happy,0.886,189,0.764,0.439,0.025
37487,Disappearing Act,The Ready Set,rock,chill,0.836,185,0.459,0.486,0.002
37488,Fangz,The Ready Set,rock,chill,0.586,152,0.461,0.69,0.106
37489,Giants,The Ready Set,rock,happy,0.825,139,0.738,0.652,0.01
37490,Higher,The Ready Set,rock,happy,0.882,107,0.77,0.485,0.034
37491,Hollywood Dream,The Ready Set,rock,happy,0.934,148,0.745,0.596,0.033
37492,Killer,The Ready Set,rock,happy,0.841,124,0.945,0.653,0.153
37493,Limits,The Ready Set,rock,happy,0.897,136,0.665,0.572,0.001
37494,Love Like Woe,The Ready Set,rock,uplifting,0.776,117,0.831,0.707,0.139
37495,Luxury,The Ready Set,rock,uplifting,0.769,120,0.819,0.648,0.213
37496,More Than Alive,The Ready Set,rock,happy,0.931,149,0.755,0.627,0.101
37497,Notions,The Ready Set,rock,chill,0.677,145,0.475,0.638,0.581
37498,Roll Up,The Ready Set,rock,happy,0.921,124,0.655,0.584,0.121
37499,Soular Flares,The Ready Set,rock,happy,0.814,168,0.687,0.609,0.228
37500,Stays Four The Same,The Ready Set,rock,chill,0.815,171,0.541,0.467,0.034
37501,The Ghost Of Los Angeles,The Ready Set,rock,happy,0.907,153,0.933,0.554,0.003
